lat,names,price_avg,pop,boundingbox,osm_id,price,place_id,price_min,lon,price_max
50.8681341,"[""Bad Hersfeld, Landkreis Hersfeld-Rotenburg, Regierungsbezirk Kassel, Hessen, 36251, Deutschland, Europe"", ""Bad Hersfeld""]","""""",29767,"[50.8134112, 50.9091501, 9.6108757, 9.8291736]",275075,"""""",198804130,"""""",9.7068481,""""""
50.1424579,"[""Taunusstein, Rheingau-Taunus-Kreis, Regierungsbezirk Darmstadt, Hessen, 65232, Deutschland"", ""Taunusstein""]","""""",29746,"[50.0936766, 50.2213859, 8.0980898, 8.2431337]",412432,"""""",197930098,"""""",8.157658,""""""
51.66268,"[""Werne, Kreis Unna, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59368, Deutschland"", ""Werne""]","""""",29721,"[51.6271266, 51.728775, 7.540556, 7.7286528]",158456,"""""",197616528,"""""",7.6355052,""""""
48.8030425,"[""Gaggenau, Landkreis Rastatt, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 76571, Deutschland"", ""Gaggenau""]","""""",29615,"[48.7693393, 48.8626318, 8.2849864, 8.4173633]",907232,"""""",198007333,"""""",8.320204,""""""
48.7371951,"[""Neuburg a.d.Donau, Landkreis Neuburg-Schrobenhausen, Obb, Bayern, Deutschland"", ""Neuburg a.d.Donau""]","""""",29608,"[48.6882469, 48.8030757, 11.1045706, 11.3045372]",943684,"""""",198377238,"""""",11.1795268,""""""
51.8074106,"[""Rietberg, Kreis G\u00fctersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33397, Deutschland"", ""Rietberg""]","""""",29432,"[51.7174252, 51.8762047, 8.3331904, 8.5338081]",78758,"""""",198046138,"""""",8.4286614,""""""
53.7936523,"[""G\u00fcstrow, Rostock, Mecklenburg-Vorpommern, 18273, Deutschland"", ""G\u00fcstrow""]","""""",29429,"[53.750922, 53.837105, 12.119024, 12.294451]",1971863,"""""",198374172,"""""",12.1759661,""""""
49.0364564,"[""Bretten, Verwaltungsgemeinschaft Bretten, Landkreis Karlsruhe, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 75015, Deutschland"", ""Bretten""]","""""",29336,"[48.9885269, 49.0983467, 8.6350129, 8.7632662]",158352,"""""",197643007,"""""",8.7072589,""""""
48.9329116,"[""Vaihingen an der Enz, Landkreis Ludwigsburg, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 71665, Deutschland"", ""Vaihingen an der Enz""]","""""",29308,"[48.8826443, 49.02149, 8.8999088, 9.0383741]",405820,"""""",198102581,"""""",8.9594655,""""""
51.3167,"[""T\u00f6nisvorst, Kreis Viersen, Regierungsbezirk D\u00fcsseldorf, Nordrhein-Westfalen, 47918, Deutschland"", ""T\u00f6nisvorst""]","""""",29286,"[51.2775364, 51.3492985, 6.3871285, 6.5156879]",88735,"""""",198742294,"""""",6.45,""""""
51.6237456,"[""Waltrop, Kreis Recklinghausen, Regierungsbezirk M\u00fcnster, Nordrhein-Westfalen, 45731, Deutschland"", ""Waltrop""]","""""",29252,"[51.5869781, 51.662764, 7.3190736, 7.4652912]",63510,"""""",197449933,"""""",7.400959,""""""
51.8260823,"[""Oelde, Kreis Warendorf, Regierungsbezirk M\u00fcnster, Nordrhein-Westfalen, 59302, Deutschland"", ""Oelde""]","""""",29209,"[51.7581019, 51.8997389, 8.0817955, 8.2598919]",151333,"""""",197808885,"""""",8.1453352,""""""
51.7747369,"[""H\u00f6xter, Kreis H\u00f6xter, Regierungsbezirk Detmold, Nordrhein-Westfalen, 37671, Deutschland, Europe"", ""H\u00f6xter""]","""""",29112,"[51.6718908, 51.8648797, 9.2490875, 9.4617417]",148593,"""""",198342136,"""""",9.3816877,""""""
51.705401,"[""Northeim, Landkreis Northeim, Niedersachsen, 37154, Deutschland, Europe"", ""Northeim""]","""""",29040,"[51.6418355, 51.7897952, 9.8894506, 10.1190576]",1397834,"""""",198119388,"""""",9.9972782,""""""
48.6945066,"[""B\u00fchl, Vereinbarte Verwaltungsgemeinschaft B\u00fchl, Landkreis Rastatt, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 77815, Deutschland"", ""B\u00fchl""]","""""",29000,"[48.6273573, 48.7582943, 8.0329686, 8.2575535]",1188919,"""""",198582147,"""""",8.134423,""""""
50.3352682,"[""Friedberg (Hessen), Wetteraukreis, Regierungsbezirk Darmstadt, Hessen, 61169, Deutschland"", ""Friedberg (Hessen)""]","""""",28962,"[50.2897875, 50.3645207, 8.636693, 8.8211508]",393689,"""""",198258851,"""""",8.7539306,""""""
52.208794,"[""Springe, Region Hannover, Niedersachsen, 31832, Deutschland"", ""Springe"", ""Springe ""]",1481.5,28918,"[52.1280558, 52.2652028, 9.4640257, 9.7519884]",396873,"""""",198226136,520.6,9.5533403,3555.6
48.0514973,"[""Landsberg am Lech, Landkreis Landsberg am Lech, Obb, Bayern, 86899, Deutschland"", ""Landsberg"", ""Landsberg am Lech""]","""""",15032,"[47.9878848, 48.0794911, 10.807257, 10.9238811]",932270,"""""",198350272,"""""",10.8737728,""""""
50.1374646,"[""Kelkheim, Main-Taunus-Kreis, Regierungsbezirk Darmstadt, Hessen, 65779, Deutschland"", ""Kelkheim (Taunus)""]","""""",28829,"[50.1011295, 50.1879338, 8.3761191, 8.4865824]",414796,"""""",197880297,"""""",8.452008,""""""
48.2730686,"[""Unterschlei\u00dfheim, Landkreis M\u00fcnchen, Obb, Bayern, 85716, Deutschland"", ""Unterschlei\u00dfheim""]","""""",28809,"[48.2551324, 48.2991862, 11.5138273, 11.5967226]",334267,"""""",198817736,"""""",11.5702716,""""""
54.3046701,"[""Rendsburg, Rendsburg-Eckernf\u00f6rde, Schleswig-Holstein, 24768, Deutschland"", ""Rendsburg""]","""""",28789,"[54.2549934, 54.3387644, 9.6081554, 9.712058]",548570,"""""",198337623,"""""",9.6645115,""""""
49.3261854,"[""Schwandorf, Landkreis Schwandorf, OPf, Bayern, 92421, Deutschland"", ""Schwandorf""]","""""",28730,"[49.2479558, 49.3826214, 11.9897338, 12.2108622]",962181,"""""",198909871,"""""",12.1092708,""""""
50.8963758,"[""R\u00f6srath, Rheinisch-Bergischer Kreis, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 51503, Deutschland"", ""R\u00f6srath""]","""""",28666,"[50.8669327, 50.9430972, 7.133527, 7.2472519]",173102,"""""",197674972,"""""",7.1825445,""""""
51.2794879,"[""Schwelm, Ennepe-Ruhr-Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58332, Deutschland"", ""Schwelm""]","""""",28478,"[51.2495778, 51.3167965, 7.2557258, 7.3202988]",162833,"""""",198730561,"""""",7.2890314,""""""
51.0491637,"[""Zeitz, Burgenlandkreis, Sachsen-Anhalt, Deutschland"", ""Zeitz""]","""""",28381,"[50.971208, 51.1301383, 12.0457826, 12.2778931]",2404586,"""""",198539637,"""""",12.1349991,""""""
49.7106197,"[""Idar-Oberstein, Landkreis Birkenfeld, Rheinland-Pfalz, 55743, Deutschland"", ""Idar-Oberstein""]",792.6,28357,"[49.6492332, 49.7543794, 7.2532209, 7.4457666]",444934,"""""",198344579,500.0,7.313321,2377.8
48.8754571,"[""Winnenden, Gemeindeverwaltungsverband Winnenden, Rems-Murr-Kreis, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 71364, Deutschland"", ""Winnenden""]","""""",28351,"[48.8433607, 48.9025469, 9.362098, 9.4627203]",401699,"""""",198455311,"""""",9.3978478,""""""
50.1219279,"[""M\u00fchlheim am Main, Landkreis Offenbach, Regierungsbezirk Darmstadt, Hessen, 63165, Deutschland"", ""M\u00fchlheim am Main""]","""""",28318,"[50.071421, 50.133323, 8.8074319, 8.8868565]",659749,"""""",198836615,"""""",8.8293068,""""""
51.0994249,"[""Leichlingen (Rheinland), Am Wallgraben, B\u00fcscherh\u00f6fen, Leichlingen, Rheinisch-Bergischer Kreis, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 42799, Deutschland"", ""Leichlingen (Rheinland)""]","""""",28166,"[51.0873661, 51.1112974, 6.9883721, 7.0308411]",10275537,"""""",72768601,"""""",7.0129371775131,""""""
51.5802996,"[""Kevelaer, Kreis Kleve, Regierungsbezirk D\u00fcsseldorf, Nordrhein-Westfalen, Deutschland"", ""Kevelaer""]","""""",28162,"[51.5266508, 51.6534054, 6.1570325, 6.377981]",167982,"""""",198128597,"""""",6.2456273,""""""
51.2383379,"[""Grimma, Leipzig, Sachsen, 04668, Deutschland"", ""Grimma""]",1508.0,28153,"[51.1564913, 51.3125045, 12.6397835, 12.9316916]",422342,"""""",197891192,500.0,12.7287511,4320.9
51.1630871,"[""Mei\u00dfen, Sachsen, Deutschland"", ""Mei\u00dfen""]","""""",28061,"[51.1291607, 51.1931689, 13.4241727, 13.5422789]",546775,"""""",198133413,"""""",13.4704939,""""""
50.5444551,"[""Bad Neuenahr-Ahrweiler, Landkreis Ahrweiler, Rheinland-Pfalz, 53474, Deutschland"", ""Bad Neuenahr-Ahrweiler""]","""""",28048,"[50.4767535, 50.5824706, 7.0542018, 7.2086622]",378389,"""""",198445016,"""""",7.1186671,""""""
48.6218033,"[""Geislingen an der Steige, Vereinbarte Verwaltungsgemeinschaft der Stadt Geislingen an der Steige, Landkreis G\u00f6ppingen, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 73312, Deutschland"", ""Geislingen an der Steige""]","""""",28021,"[48.5565427, 48.6724056, 9.7301079, 9.9452551]",2770605,"""""",198531886,"""""",9.8372796,""""""
51.1423588,"[""Wegberg, Kreis Heinsberg, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 41844, Deutschland"", ""Wegberg""]","""""",27921,"[51.1011375, 51.1901915, 6.1388017, 6.3557169]",51167,"""""",198275626,"""""",6.2776865,""""""
51.3314293,"[""Sundern (Sauerland), Buchweg, Hof Selschede, Sundern, Hochsauerlandkreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59846, Deutschland"", ""Sundern (Sauerland)""]","""""",27871,"[51.3313793, 51.3314793, 8.0047838, 8.0048838]",280126493,"""""",842905,"""""",8.0048338,""""""
48.2679546,"[""K\u00f6nigsbrunn, Landkreis Augsburg, Schwaben, Bayern, 86343, Deutschland"", ""K\u00f6nigsbrunn""]","""""",27850,"[48.2280882, 48.293868, 10.855113, 10.9113489]",935170,"""""",198017736,"""""",10.8883816,""""""
49.9798913,"[""R\u00f6dermark, Landkreis Offenbach, Regierungsbezirk Darmstadt, Hessen, 63322, Deutschland"", ""R\u00f6dermark""]",3237.7,27840,"[49.9463963, 50.0089949, 8.7414556, 8.8540769]",659748,"""""",198004539,900.0,8.8088274,6113.9
52.94106755,"[""Verden, Landkreis Verden, Niedersachsen, 27283, Deutschland"", ""Verden (Aller)""]","""""",27747,"[52.877245, 53.0038473, 9.159976, 9.3145853]",1183486,"""""",198404329,"""""",9.23547162744054,""""""
51.7559549,"[""Aschersleben, Salzlandkreis, Sachsen-Anhalt, 06449, Deutschland"", ""Aschersleben""]","""""",27712,"[51.6846189, 51.8505984, 11.3763025, 11.6347412]",79801,"""""",198038079,"""""",11.462134,""""""
51.2550775,"[""Baunatal, Landkreis Kassel, Regierungsbezirk Kassel, Hessen, 34225, Deutschland, Europe"", ""Baunatal""]",1836.0,27704,"[51.2202616, 51.2804061, 9.3268212, 9.482822]",533536,"""""",198330857,538.8,9.4119007,3542.5
48.1206565,"[""Emmendingen (Kernstadt), Emmendingen, VVG der Stadt Emmendingen, Landkreis Emmendingen, Regierungsbezirk Freiburg, Baden-W\u00fcrttemberg, Deutschland"", ""Emmendingen""]","""""",27642,"[48.0987141, 48.1471994, 7.8259589, 7.9097335]",2793189,"""""",198516094,"""""",7.850993,""""""
51.3879463,"[""Wetter (Ruhr), Ennepe-Ruhr-Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58300, Deutschland"", ""Wetter (Ruhr)""]","""""",27628,"[51.3464905, 51.4101246, 7.2956108, 7.4077769]",162832,"""""",197648664,"""""",7.3951553,""""""
48.2036863,"[""Olching, Landkreis F\u00fcrstenfeldbruck, Obb, Bayern, 82140, Deutschland"", ""Olching""]","""""",27592,"[48.1780888, 48.2371537, 11.2831904, 11.40485]",933493,"""""",198313757,"""""",11.3311557,""""""
50.0723029,"[""Hattersheim, Main-Taunus-Kreis, Regierungsbezirk Darmstadt, Hessen, 65795, Deutschland"", ""Hattersheim am Main""]","""""",27479,"[50.0188514, 50.0857311, 8.4468681, 8.5209762]",414749,"""""",198798800,"""""",8.4861389,""""""
53.5098898,"[""Reinbek, Stormarn, Schleswig-Holstein, 21465, Deutschland"", ""Reinbek""]",3222.2,27409,"[53.4956643, 53.5799592, 10.2104116, 10.3158619]",335683,"""""",240617287,1428.6,10.2511001,5643.0
50.5909999,"[""Mechernich, Kreis Euskirchen, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 53894, Deutschland"", ""Mechernich""]",1673.3,27350,"[50.5218915, 50.651726, 6.5357245, 6.7707421]",158142,"""""",197642520,537.0,6.6525479,5019.9
49.8615899,"[""Griesheim, Landkreis Darmstadt-Dieburg, Regierungsbezirk Darmstadt, Hessen, 64347, Deutschland"", ""Griesheim""]","""""",27258,"[49.8255257, 49.8833744, 8.5197503, 8.6026022]",452418,"""""",198331320,"""""",8.5762043,""""""
50.6256808,"[""Rheinbach, Rhein-Sieg-Kreis, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 53359, Deutschland"", ""Rheinbach""]","""""",27124,"[50.5558803, 50.6733237, 6.8836202, 7.0192244]",173125,"""""",198111650,"""""",6.9491436,""""""
47.6856552,"[""Wangen im Allg\u00e4u, Verwaltungsgemeinschaft Wangen im Allg\u00e4u, Landkreis Ravensburg, Regierungsbezirk T\u00fcbingen, Baden-W\u00fcrttemberg, 88239, Deutschland"", ""Wangen im Allg\u00e4u""]","""""",27109,"[47.6029327, 47.7737764, 9.7273425, 9.8982351]",2808305,"""""",199197727,"""""",9.8342247,""""""
50.963605,"[""Geilenkirchen, Kreis Heinsberg, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 52511, Deutschland"", ""Geilenkirchen""]",1709.0,27106,"[50.929881, 51.0173661, 6.0150734, 6.2369032]",157489,"""""",198773148,537.7,6.1199802,3773.3
50.9320057,"[""Overath, Rheinisch-Bergischer Kreis, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, Deutschland"", ""Overath""]","""""",27062,"[50.9066435, 50.9877251, 7.1938575, 7.3986669]",173104,"""""",198145268,"""""",7.2839013,""""""
49.3491417,"[""Leimen, Rhein-Neckar-Kreis, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 69181, Deutschland"", ""Leimen""]","""""",27055,"[49.3125829, 49.3615211, 8.5999209, 8.771924]",453397,"""""",198092569,"""""",8.6909951,""""""
50.9074568,"[""Baesweiler, St\u00e4dteregion Aachen, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 52499, Deutschland"", ""Baesweiler""]","""""",26996,"[50.8852042, 50.9498273, 6.1405743, 6.2295162]",157991,"""""",198099135,"""""",6.1826282,""""""
51.4413742,"[""Neukirchen-Vluyn, Kreis Wesel, Regierungsbezirk D\u00fcsseldorf, Nordrhein-Westfalen, 47506, Deutschland"", ""Neukirchen-Vluyn""]","""""",26990,"[51.3891444, 51.4814519, 6.4975161, 6.599189]",58622,"""""",197425185,"""""",6.5467641,""""""
48.8085568,"[""Weinstadt, Rems-Murr-Kreis, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 71384, Deutschland"", ""Weinstadt""]","""""",26884,"[48.7580735, 48.8383688, 9.3361081, 9.4381426]",401694,"""""",197912218,"""""",9.3774813,""""""
51.4729797,"[""Sangerhausen, Mansfeld-S\u00fcdharz, Sachsen-Anhalt, Deutschland"", ""Sangerhausen""]","""""",26798,"[51.4143535, 51.5986401, 11.0710041, 11.3870626]",2399162,"""""",198644492,"""""",11.2981851,""""""
49.2942599,"[""Wiesloch, Verwaltungsgemeinschaft Wiesloch, Rhein-Neckar-Kreis, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 69168, Deutschland"", ""Wiesloch""]","""""",26779,"[49.2651942, 49.3307401, 8.6478028, 8.7801926]",453399,"""""",198313810,"""""",8.698707,""""""
51.9017108,"[""Schlo\u00df Holte-Stukenbrock, Kreis G\u00fctersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33758, Deutschland"", ""Schlo\u00df Holte-Stukenbrock""]","""""",26772,"[51.8519865, 51.9302987, 8.5567984, 8.7483439]",138170,"""""",197567994,"""""",8.6353438,""""""
51.7306922,"[""Hamminkeln, Kreis Wesel, Regierungsbezirk D\u00fcsseldorf, Nordrhein-Westfalen, 46499, Deutschland"", ""Hamminkeln""]","""""",26709,"[51.6906868, 51.8165667, 6.4821057, 6.7728514]",58587,"""""",198283764,"""""",6.590865,""""""
49.5118126,"[""Lauf an der Pegnitz, Landkreis N\u00fcrnberger Land, Mittelfranken, Bayern, 91207, Deutschland"", ""Lauf a.d.Pegnitz"", ""Lauf a d Pegnitz""]",2590.9,26571,"[49.4656818, 49.5752174, 11.1882678, 11.351191]",163109,"""""",198113762,1203.7,11.2813381,4875.0
52.5808076,"[""Strausberg, M\u00e4rkisch-Oderland, Brandenburg, Deutschland"", ""Strausberg""]",2992.9,26522,"[52.5142033, 52.6035192, 13.8131493, 13.940513]",8334330,"""""",199207780,1176.5,13.8821185,3887.8
52.665257,"[""Lohne (Oldenburg), Landkreis Vechta, Niedersachsen, 49393, Deutschland"", ""Lohne (Oldenburg)""]","""""",26509,"[52.625257, 52.705257, 8.1963523, 8.2763523]",68712610,"""""",274635,"""""",8.2363523,""""""
49.191735,"[""Neckarsulm, Verwaltungsgemeinschaft Neckarsulm, Landkreis Heilbronn, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 74172, Deutschland"", ""Neckarsulm""]","""""",26428,"[49.1695634, 49.2198386, 9.1596456, 9.3187421]",410471,"""""",198071286,"""""",9.2249443,""""""
52.6375777,"[""Hennigsdorf, Oberhavel, Brandenburg, 16761, Deutschland"", ""Hennigsdorf""]","""""",26369,"[52.5865996, 52.6758077, 13.1528447, 13.2436662]",1310087,"""""",198408892,"""""",13.2057511,""""""
53.4973636,"[""Nordenham, Landkreis Wesermarsch, Niedersachsen, 26954, Deutschland"", ""Nordenham""]","""""",26230,"[53.4330107, 53.558675, 8.3625814, 8.5567002]",548617,"""""",198832518,"""""",8.4820227,""""""
48.8749515,"[""Remseck am Neckar, Landkreis Ludwigsburg, Regierungsbezirk Stuttgart, Baden-W\u00fcrttemberg, 71686, Deutschland"", ""Remseck am Neckar""]","""""",26174,"[48.8463611, 48.911379, 9.2228717, 9.3130376]",405291,"""""",198067533,"""""",9.2649047,""""""
51.735713,"[""K\u00f6then, Anhalt-Bitterfeld, Sachsen-Anhalt, 06366, Deutschland"", ""K\u00f6then (Anhalt)""]","""""",26157,"[51.6793112, 51.7924189, 11.8467055, 12.0719918]",2090553,"""""",199095059,"""""",11.9323601545205,""""""
51.32658,"[""Heiligenhaus, Kreis Mettmann, Regierungsbezirk D\u00fcsseldorf, Nordrhein-Westfalen, 42579, Deutschland"", ""Heiligenhaus""]","""""",26132,"[51.2953906, 51.3593411, 6.9180704, 7.0125508]",56680,"""""",198022251,"""""",6.9710401,""""""
50.4344696,"[""Butzbach, Wetteraukreis, Regierungsbezirk Darmstadt, Hessen, 35510, Deutschland"", ""Butzbach""]","""""",26016,"[50.3684649, 50.485278, 8.5140106, 8.736783]",385683,"""""",198447054,"""""",8.6701896,""""""
48.9487272,"[""M\u00fchlacker, VVG der Stadt M\u00fchlacker, Enzkreis, Regierungsbezirk Karlsruhe, Baden-W\u00fcrttemberg, 75417, Deutschland"", ""M\u00fchlacker""]","""""",26008,"[48.8972286, 49.0002504, 8.7704453, 8.9264396]",358085,"""""",198000622,"""""",8.8492931,""""""
50.1008448,"[""Kulmbach, Landkreis Kulmbach, Oberfranken, Bayern, 95326, Deutschland"", ""Kulmbach""]","""""",26002,"[50.0545551, 50.1927917, 11.3605048, 11.5047981]",1022764,"""""",198369378,"""""",11.4479149,""""""
52.6732755,"[""Hohen Neuendorf, Oberhavel, Brandenburg, Deutschland"", ""Hohen Neuendorf""]","""""",26001,"[52.6268645, 52.7416956, 13.2060415, 13.3595883]",1310091,"""""",198887507,"""""",13.2807255,""""""
50.6867695,"[""Ilmenau, Ilm-Kreis, Th\u00fcringen, Deutschland, Europe"", ""Ilmenau""]","""""",25975,"[50.5945325, 50.7494563, 10.818229, 11.0666141]",165440,"""""",197882663,"""""",10.9142385,""""""
49.4669906,"[""Sankt Wendel, Landkreis St. Wendel, Saarland, 66606, Deutschland"", ""St. Wendel""]","""""",25959,"[49.4160871, 49.5114119, 7.0677384, 7.3056425]",1184603,"""""",198169794,"""""",7.1696192,""""""
48.2828519,"[""Ehingen (Donau), Gemeindeverwaltungsverband Ehingen (Donau), Alb-Donau-Kreis, Regierungsbezirk T\u00fcbingen, Baden-W\u00fcrttemberg, 89584, Deutschland"", ""Ehingen (Donau)""]","""""",25928,"[48.2031865, 48.366076, 9.5058853, 9.863898]",2803461,"""""",199196561,"""""",9.7262175,""""""
49.9060908,"[""Weiterstadt, Landkreis Darmstadt-Dieburg, Regierungsbezirk Darmstadt, Hessen, 64331, Deutschland"", ""Weiterstadt""]","""""",25843,"[49.8805637, 49.9557403, 8.5499206, 8.6349484]",452419,"""""",198312988,"""""",8.584137,""""""
51.8514515,"[""Sta\u00dffurt, Salzlandkreis, Sachsen-Anhalt, Deutschland"", ""Sta\u00dffurt""]","""""",25830,"[51.7975621, 51.9574243, 11.495254, 11.7435798]",82601,"""""",198039244,"""""",11.5929455,""""""
51.7005549,"[""Selm, Kreis Unna, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59379, Deutschland"", ""Selm""]","""""",25811,"[51.6404029, 51.7361609, 7.4088218, 7.5490534]",158455,"""""",198773941,"""""",7.468614,""""""
52.2277037,"[""Helmstedt, Landkreis Helmstedt, Niedersachsen, 38350, Deutschland"", ""Helmstedt""]","""""",25803,"[52.1753702, 52.2474791, 10.9389195, 11.0451818]",7367840,"""""",199116132,"""""",11.0104702,""""""
48.6046333,"[""Pfaffenhofen an der Ilm, Obb, Bayern, Deutschland"", ""Pfaffenhofen a.d.Ilm""]","""""",25781,"[47.9646333, 49.2446333, 10.8785333, 12.1585333]",240053868,"""""",593704,"""""",11.5185333,""""""
52.4016457,"[""Teltow, Potsdam-Mittelmark, Brandenburg, 14513, Deutschland"", ""Teltow""]","""""",25761,"[52.3500011, 52.4162498, 13.2331969, 13.3123024]",447979,"""""",198090497,"""""",13.2644532,""""""
49.6414653,"[""Heppenheim (Bergstra\u00dfe), Kalterer Stra\u00dfe, Unter-Hambach, Heppenheim, Kreis Bergstra\u00dfe, Regierungsbezirk Darmstadt, Hessen, 64646, Deutschland"", ""Heppenheim (Bergstra\u00dfe)""]","""""",25755,"[49.6414153, 49.6415153, 8.6333795, 8.6334795]",4078163181,"""""",51911378,"""""",8.6334295,""""""
50.6448582,"[""Bad Honnef, Rhein-Sieg-Kreis, Regierungsbezirk K\u00f6ln, Nordrhein-Westfalen, 53604, Deutschland"", ""Bad Honnef""]",2391.3,25708,"[50.6234388, 50.6873389, 7.199525, 7.3639741]",173112,"""""",197890168,704.6,7.2272534,5122.6
52.3715809,"[""Werder (Havel), Potsdam-Mittelmark, Brandenburg, 14542, Deutschland"", ""Werder (Havel)""]","""""",25695,"[52.2990301, 52.4605516, 12.80321, 12.9683944]",531654,"""""",197984777,"""""",12.9329125,""""""
52.3016096,"[""Ludwigsfelde, Teltow-Fl\u00e4ming, Brandenburg, 14974, Deutschland"", ""Ludwigsfelde""]","""""",25665,"[52.2448952, 52.3388974, 13.1375152, 13.3937364]",422432,"""""",198283422,"""""",13.2610163,""""""
51.1245718,"[""Lennestadt, Kreis Olpe, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 57368, Deutschland"", ""Lennestadt""]","""""",25638,"[51.0564347, 51.1959948, 7.9582091, 8.2414913]",1891508,"""""",198544840,"""""",8.0568953,""""""
52.1873798,"[""Rinteln, Landkreis Schaumburg, Niedersachsen, Deutschland"", ""Rinteln""]","""""",25596,"[52.0942523, 52.2259386, 8.9858838, 9.247804]",1169354,"""""",198071708,"""""",9.0804584,""""""
50.8959142,"[""Zittau, G\u00f6rlitz, Sachsen, Deutschland"", ""Zittau""]","""""",25575,"[50.8199956, 50.9995787, 14.7550552, 14.9069448]",418117,"""""",198040745,"""""",14.8064417,""""""
51.3955721,"[""Brilon, Hochsauerlandkreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 59929, Deutschland"", ""Brilon""]","""""",25501,"[51.2884305, 51.4845507, 8.461125, 8.7572233]",157382,"""""",198135921,"""""",8.5677743,""""""
52.3027209,"[""L\u00fcbbecke, Kreis Minden-L\u00fcbbecke, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32312, Deutschland"", ""L\u00fcbbecke""]","""""",25499,"[52.266213, 52.343676, 8.5327697, 8.7285976]",145290,"""""",197616062,"""""",8.6183054,""""""
48.6300161,"[""Achern, Verwaltungsgemeinschaft Achern, Ortenaukreis, Regierungsbezirk Freiburg, Baden-W\u00fcrttemberg, 77855, Deutschland"", ""Achern""]","""""",25445,"[48.617937, 48.6546903, 8.0162834, 8.0950261]",5744413,"""""",199367518,"""""",8.0735581,""""""
49.9667,"[""Bingen am Rhein, Landkreis Mainz-Bingen, Rheinland-Pfalz, 55411, Deutschland"", ""Bingen am Rhein""]","""""",25441,"[49.9126421, 49.980472, 7.8644639, 8.0039552]",660349,"""""",198522038,"""""",7.9,""""""
51.2136798,"[""Plettenberg, M\u00e4rkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58840, Deutschland"", ""Plettenberg""]","""""",25414,"[51.1523615, 51.2591932, 7.7671741, 7.9512856]",168540,"""""",198141648,"""""",7.8745627,""""""
51.8834689,"[""Verl, Kreis G\u00fctersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33415, Deutschland"", ""Verl""]","""""",25356,"[51.8310335, 51.9264582, 8.4461048, 8.6014931]",138118,"""""",198118929,"""""",8.5095217,""""""
49.445762,"[""Zirndorf, F\u00fcrth, Mittelfranken, Bayern, 90513, Deutschland"", ""Zirndorf"", ""Zirndorf ""]",3309.8,25307,"[49.4033951, 49.4637363, 10.8690507, 10.9859545]",3351257,"""""",198611958,827.6,10.9560462,6748.0
50.2556672,"[""Friedrichsdorf, Hochtaunuskreis, Regierungsbezirk Darmstadt, Hessen, 61381, Deutschland"", ""Friedrichsdorf""]","""""",25268,"[50.2312927, 50.2902557, 8.5687703, 8.6899175]",417339,"""""",198799279,"""""",8.6511395,""""""
47.550753,"[""Lindau (Bodensee), Landkreis Lindau, Schwaben, Bayern, 88131, Deutschland"", ""Lindau (Bodensee)""]","""""",25253,"[47.5336565, 47.6120659, 9.6362276, 9.7408416]",959426,"""""",198055147,"""""",9.6926624,""""""
49.2458557,"[""Roth, Landkreis Roth, Mittelfranken, Bayern, 91154, Deutschland"", ""Roth""]","""""",25220,"[49.1758609, 49.2978708, 11.031486, 11.2164658]",158556,"""""",197654494,"""""",11.0909712,""""""
48.165531,"[""Rottweil, Verwaltungsgemeinschaft Rottweil, Landkreis Rottweil, Regierungsbezirk Freiburg, Baden-W\u00fcrttemberg, 78628, Deutschland"", ""Rottweil""]","""""",25204,"[48.1177086, 48.2226334, 8.545795, 8.744275]",943756,"""""",198193611,"""""",8.6251283,""""""
